id,inning,bowling_team,bowler,bowler's_wicket,bowler's_runs,valid_ball,over_bowled,economy,season
548330,1,Pune Warriors India,Rahul Sharma,0,28,24,4,7.0,2012
548330,1,Pune Warriors India,Angelo Mathews,0,12,6,1,12.0,2012
548330,1,Pune Warriors India,Bhuvneshwar Kumar,0,37,18,3,12.33,2012
548330,2,Chennai Super Kings,Nuwan Kulasekara,2,10,12,2,5.0,2012
548330,2,Chennai Super Kings,Dwayne Bravo,2,28,24,4,7.0,2012
548330,2,Chennai Super Kings,Shadab Jakati,1,20,18,3,6.67,2012
548330,2,Chennai Super Kings,Ravichandran Ashwin,1,35,24,4,8.75,2012
548330,2,Chennai Super Kings,Doug Bollinger,1,30,18,3,10.0,2012
548330,2,Chennai Super Kings,Ravindra Jadeja,0,21,24,4,5.25,2012
548331,1,Royal Challengers Bangalore,Andrew McDonald,2,25,24,4,6.25,2012
548331,1,Royal Challengers Bangalore,Zaheer Khan,2,25,24,4,6.25,2012
548331,1,Royal Challengers Bangalore,Vinay Kumar,1,40,24,4,10.0,2012
548331,1,Royal Challengers Bangalore,Harshal Patel,1,44,24,4,11.0,2012
548331,1,Royal Challengers Bangalore,Daniel Vettori,0,24,24,4,6.0,2012
548331,2,Punjab Kings,Parvinder Awana,4,34,24,4,8.5,2012
548331,2,Punjab Kings,Piyush Chawla,1,21,24,4,5.25,2012
548331,2,Punjab Kings,Praveen Kumar,0,35,24,4,8.75,2012
548331,2,Punjab Kings,Azhar Mahmood,0,30,21,3.3,9.09,2012
548331,2,Punjab Kings,Harmeet Singh,0,46,24,4,11.5,2012
548332,1,Chennai Super Kings,Nuwan Kulasekara,1,17,24,4,4.25,2012
548332,1,Chennai Super Kings,Ravichandran Ashwin,1,19,24,4,4.75,2012
548332,1,Chennai Super Kings,Shadab Jakati,1,12,12,2,6.0,2012
548332,1,Chennai Super Kings,Doug Bollinger,1,31,24,4,7.75,2012
548332,1,Chennai Super Kings,Dwayne Bravo,0,32,18,3,10.67,2012
548332,1,Chennai Super Kings,Ravindra Jadeja,0,32,18,3,10.67,2012
548332,2,Rajasthan Royals,Kevon Cooper,2,23,24,4,5.75,2012
548332,2,Rajasthan Royals,Brad Hogg,1,18,24,4,4.5,2012
548332,2,Rajasthan Royals,Ashok Menaria,0,10,12,2,5.0,2012
548332,2,Rajasthan Royals,Siddharth Trivedi,0,30,24,4,7.5,2012
548332,2,Rajasthan Royals,Stuart Binny,0,20,12,2,10.0,2012
548332,2,Rajasthan Royals,Anureet Singh,0,45,24,4,11.25,2012
548333,1,Delhi Capitals,Morne Morkel,3,50,24,4,12.5,2012
548333,1,Delhi Capitals,Irfan Pathan,0,25,24,4,6.25,2012
548333,1,Delhi Capitals,Umesh Yadav,0,29,24,4,7.25,2012
548333,1,Delhi Capitals,Virender Sehwag,0,9,6,1,9.0,2012
548333,1,Delhi Capitals,Yogesh Nagar,0,10,6,1,10.0,2012
548333,1,Delhi Capitals,Kevin Pietersen,0,21,12,2,10.5,2012
548333,1,Delhi Capitals,Shahbaz Nadeem,0,44,24,4,11.0,2012
548333,2,Pune Warriors India,Alfonso Thomas,3,22,24,4,5.5,2012
548333,2,Pune Warriors India,Sourav Ganguly,2,27,24,4,6.75,2012
548333,2,Pune Warriors India,Murali Kartik,1,25,18,3,8.33,2012
548333,2,Pune Warriors India,Ashish Nehra,0,26,24,4,6.5,2012
548333,2,Pune Warriors India,Rahul Sharma,0,20,12,2,10.0,2012
548333,2,Pune Warriors India,Angelo Mathews,0,32,12,2,16.0,2012
548333,2,Pune Warriors India,Jesse Ryder,0,18,6,1,18.0,2012
548334,1,Punjab Kings,Parvinder Awana,2,23,24,4,5.75,2012
548334,1,Punjab Kings,Praveen Kumar,2,36,24,4,9.0,2012
548334,1,Punjab Kings,Piyush Chawla,0,19,24,4,4.75,2012
548334,1,Punjab Kings,Azhar Mahmood,0,39,24,4,9.75,2012
548334,1,Punjab Kings,Bhargav Bhatt,0,33,18,3,11.0,2012
548334,1,Punjab Kings,David Hussey,0,12,6,1,12.0,2012
548334,2,Mumbai Indians,Kieron Pollard,2,14,24,4,3.5,2012
548334,2,Mumbai Indians,Pragyan Ojha,2,28,18,3,9.33,2012
548334,2,Mumbai Indians,Harbhajan Singh,0,34,24,4,8.5,2012
548334,2,Mumbai Indians,RP Singh,0,28,18,3,9.33,2012
548334,2,Mumbai Indians,Munaf Patel,0,41,24,4,10.25,2012
548334,2,Mumbai Indians,Thisara Perera,0,19,9,1.3,14.62,2012
548335,1,Kolkata Knight Riders,Lakshmipathy Balaji,2,22,24,4,5.5,2012
548335,1,Kolkata Knight Riders,Sunil Narine,2,26,24,4,6.5,2012
548335,1,Kolkata Knight Riders,Brett Lee,1,15,24,4,3.75,2012
548335,1,Kolkata Knight Riders,Rajat Bhatia,1,26,24,4,6.5,2012
548335,1,Kolkata Knight Riders,Jacques Kallis,0,16,12,2,8.0,2012
548335,1,Kolkata Knight Riders,Yusuf Pathan,0,19,12,2,9.5,2012
548335,2,Deccan Chargers,Dale Steyn,2,24,24,4,6.0,2012
548335,2,Deccan Chargers,Ankit Sharma,1,19,24,4,4.75,2012
548335,2,Deccan Chargers,Anand Rajan,1,11,12,2,5.5,2012
548335,2,Deccan Chargers,Amit Mishra,1,27,24,4,6.75,2012
548335,2,Deccan Chargers,Cameron White,0,8,6,1,8.0,2012
548335,2,Deccan Chargers,Veer Pratap Singh,0,35,24,4,8.75,2012
548335,2,Deccan Chargers,JP Duminy,0,1,0,0,inf,2012
548336,1,Rajasthan Royals,Brad Hogg,2,39,24,4,9.75,2012
548336,1,Rajasthan Royals,Pankaj Singh,1,32,24,4,8.0,2012
548336,1,Rajasthan Royals,Ajit Chandila,0,29,24,4,7.25,2012
548336,1,Rajasthan Royals,Kevon Cooper,0,35,24,4,8.75,2012
548336,1,Rajasthan Royals,Siddharth Trivedi,0,44,24,4,11.0,2012
548336,2,Royal Challengers Bangalore,K P Appanna,4,19,24,4,4.75,2012
548336,2,Royal Challengers Bangalore,Harshal Patel,2,32,24,4,8.0,2012
548336,2,Royal Challengers Bangalore,Zaheer Khan,1,30,24,4,7.5,2012
548336,2,Royal Challengers Bangalore,Daniel Vettori,0,20,24,4,5.0,2012
548336,2,Royal Challengers Bangalore,Vinay Kumar,0,37,24,4,9.25,2012
548337,1,Delhi Capitals,Irfan Pathan,1,23,24,4,5.75,2012
548337,1,Delhi Capitals,Morne Morkel,1,34,24,4,8.5,2012
548337,1,Delhi Capitals,Pawan Negi,0,22,24,4,5.5,2012
548337,1,Delhi Capitals,Shahbaz Nadeem,0,22,24,4,5.5,2012
548337,1,Delhi Capitals,Umesh Yadav,0,40,24,4,10.0,2012
548337,2,Pune Warriors India,Rahul Sharma,1,33,24,4,8.25,2012
548337,2,Pune Warriors India,Murali Kartik,0,26,24,4,6.5,2012
548337,2,Pune Warriors India,Alfonso Thomas,0,14,12,2,7.0,2012
548337,2,Pune Warriors India,Ashish Nehra,0,34,18,3,11.33,2012
548337,2,Pune Warriors India,Luke Wright,0,24,12,2,12.0,2012
548337,2,Pune Warriors India,Sourav Ganguly,0,12,6,1,12.0,2012
548339,1,Mumbai Indians,James Franklin,1,5,6,1,5.0,2012
548339,1,Mumbai Indians,RP Singh,1,27,24,4,6.75,2012
548339,1,Mumbai Indians,Clint McKay,1,36,24,4,9.0,2012
548339,1,Mumbai Indians,Robin Peterson,0,3,6,1,3.0,2012
548339,1,Mumbai Indians,Kieron Pollard,0,27,18,3,9.0,2012
548339,1,Mumbai Indians,Harbhajan Singh,0,29,18,3,9.67,2012
548339,1,Mumbai Indians,Munaf Patel,0,41,24,4,10.25,2012
548339,2,Punjab Kings,Parvinder Awana,3,39,24,4,9.75,2012
548339,2,Punjab Kings,Azhar Mahmood,2,23,23,3.5,6.57,2012
548339,2,Punjab Kings,Piyush Chawla,1,46,24,4,11.5,2012
548339,2,Punjab Kings,Praveen Kumar,0,25,24,4,6.25,2012
548339,2,Punjab Kings,Bhargav Bhatt,0,34,24,4,8.5,2012
548341,1,Pune Warriors India,Bhuvneshwar Kumar,1,34,24,4,8.5,2012
548341,1,Pune Warriors India,Marlon Samuels,1,39,24,4,9.75,2012
548341,1,Pune Warriors India,Rahul Sharma,1,39,24,4,9.75,2012
548341,1,Pune Warriors India,Alfonso Thomas,0,27,24,4,6.75,2012
548341,1,Pune Warriors India,Ashish Nehra,0,29,24,4,7.25,2012
548341,2,Deccan Chargers,Ashish Reddy,2,32,24,4,8.0,2012
548341,2,Deccan Chargers,Juan Theron,2,37,24,4,9.25,2012
548341,2,Deccan Chargers,Ankit Sharma,1,11,12,2,5.5,2012
548341,2,Deccan Chargers,Manpreet Gony,1,27,24,4,6.75,2012
548341,2,Deccan Chargers,JP Duminy,0,24,18,3,8.0,2012
548341,2,Deccan Chargers,Amit Mishra,0,25,18,3,8.33,2012
548342,1,Mumbai Indians,Robin Peterson,3,37,24,4,9.25,2012
548342,1,Mumbai Indians,Lasith Malinga,2,31,24,4,7.75,2012
548342,1,Mumbai Indians,RP Singh,0,41,24,4,10.25,2012
548342,1,Mumbai Indians,Rahul Shukla,0,31,18,3,10.33,2012
548342,1,Mumbai Indians,Harbhajan Singh,0,42,24,4,10.5,2012
548342,1,Mumbai Indians,Kieron Pollard,0,23,6,1,23.0,2012
548342,2,Delhi Capitals,Shahbaz Nadeem,2,35,24,4,8.75,2012
548342,2,Delhi Capitals,Umesh Yadav,2,36,24,4,9.0,2012
548342,2,Delhi Capitals,Irfan Pathan,2,46,24,4,11.5,2012
548342,2,Delhi Capitals,Morne Morkel,1,21,24,4,5.25,2012
548342,2,Delhi Capitals,Ajit Agarkar,1,32,24,4,8.0,2012
548343,1,Chennai Super Kings,Albie Morkel,3,29,24,4,7.25,2012
548343,1,Chennai Super Kings,Dwayne Bravo,2,28,24,4,7.0,2012
548343,1,Chennai Super Kings,Nuwan Kulasekara,1,29,24,4,7.25,2012
548343,1,Chennai Super Kings,Ravichandran Ashwin,0,25,24,4,6.25,2012
548343,1,Chennai Super Kings,Suresh Raina,0,8,6,1,8.0,2012
548343,1,Chennai Super Kings,Shadab Jakati,0,22,12,2,11.0,2012
548343,1,Chennai Super Kings,Ravindra Jadeja,0,15,6,1,15.0,2012
548343,2,Punjab Kings,Azhar Mahmood,3,25,24,4,6.25,2012
548343,2,Punjab Kings,Piyush Chawla,2,20,24,4,5.0,2012
548343,2,Punjab Kings,David Hussey,1,3,6,1,3.0,2012
548343,2,Punjab Kings,Praveen Kumar,1,40,24,4,10.0,2012
548343,2,Punjab Kings,Bhargav Bhatt,0,13,12,2,6.5,2012
548343,2,Punjab Kings,Parvinder Awana,0,34,24,4,8.5,2012
548343,2,Punjab Kings,Bipul Sharma,0,11,6,1,11.0,2012
548344,1,Royal Challengers Bangalore,Vinay Kumar,2,31,24,4,7.75,2012
548344,1,Royal Challengers Bangalore,Daniel Vettori,1,29,24,4,7.25,2012
548344,1,Royal Challengers Bangalore,Zaheer Khan,1,48,24,4,12.0,2012
548344,1,Royal Challengers Bangalore,K P Appanna,0,27,18,3,9.0,2012
548344,1,Royal Challengers Bangalore,Tillakaratne Dilshan,0,19,12,2,9.5,2012
548344,1,Royal Challengers Bangalore,Harshal Patel,0,35,18,3,11.67,2012
548344,2,Kolkata Knight Riders,Jacques Kallis,2,31,24,4,7.75,2012
548344,2,Kolkata Knight Riders,Sunil Narine,1,11,24,4,2.75,2012
548344,2,Kolkata Knight Riders,Yusuf Pathan,1,19,24,4,4.75,2012
548344,2,Kolkata Knight Riders,Laxmi Shukla,1,5,6,1,5.0,2012
548344,2,Kolkata Knight Riders,Rajat Bhatia,1,41,18,3,13.67,2012
548344,2,Kolkata Knight Riders,Brett Lee,0,34,24,4,8.5,2012
548345,1,Rajasthan Royals,Pankaj Singh,2,25,24,4,6.25,2012
548345,1,Rajasthan Royals,Anureet Singh,2,41,24,4,10.25,2012
548345,1,Rajasthan Royals,Ankeet Chavan,1,31,24,4,7.75,2012
548345,1,Rajasthan Royals,Brad Hogg,1,31,24,4,7.75,2012
548345,1,Rajasthan Royals,Kevon Cooper,0,19,24,4,4.75,2012
548345,2,Delhi Capitals,Morne Morkel,1,26,24,4,6.5,2012
548345,2,Delhi Capitals,Irfan Pathan,1,27,24,4,6.75,2012
548345,2,Delhi Capitals,Shahbaz Nadeem,0,30,24,4,7.5,2012
548345,2,Delhi Capitals,Ajit Agarkar,0,33,24,4,8.25,2012
548345,2,Delhi Capitals,Umesh Yadav,0,35,24,4,8.75,2012
548346,1,Mumbai Indians,Lasith Malinga,4,16,22,3.4,4.71,2012
548346,1,Mumbai Indians,Harbhajan Singh,2,13,24,4,3.25,2012
548346,1,Mumbai Indians,James Franklin,2,18,18,3,6.0,2012
548346,1,Mumbai Indians,Munaf Patel,1,23,24,4,5.75,2012
548346,1,Mumbai Indians,RP Singh,1,20,18,3,6.67,2012
548346,1,Mumbai Indians,Robin Peterson,0,8,6,1,8.0,2012
548346,2,Deccan Chargers,Dale Steyn,2,10,24,4,2.5,2012
548346,2,Deccan Chargers,Ashish Reddy,1,11,13,2.1,5.24,2012
548346,2,Deccan Chargers,Veer Pratap Singh,1,28,24,4,7.0,2012
548346,2,Deccan Chargers,JP Duminy,1,8,6,1,8.0,2012
548346,2,Deccan Chargers,Daniel Christian,0,14,18,3,4.67,2012
548346,2,Deccan Chargers,Amit Mishra,0,29,24,4,7.25,2012
548347,1,Kolkata Knight Riders,Jacques Kallis,2,21,24,4,5.25,2012
548347,1,Kolkata Knight Riders,Sunil Narine,1,24,24,4,6.0,2012
548347,1,Kolkata Knight Riders,Brett Lee,1,34,24,4,8.5,2012
548347,1,Kolkata Knight Riders,Iqbal Abdulla,0,18,18,3,6.0,2012
548347,1,Kolkata Knight Riders,Laxmi Shukla,0,7,6,1,7.0,2012
548347,1,Kolkata Knight Riders,Rajat Bhatia,0,22,18,3,7.33,2012
548347,1,Kolkata Knight Riders,Yusuf Pathan,0,10,6,1,10.0,2012
548347,2,Chennai Super Kings,Ravichandran Ashwin,2,22,22,3.4,6.47,2012
548347,2,Chennai Super Kings,Dwayne Bravo,2,27,24,4,6.75,2012
548347,2,Chennai Super Kings,Albie Morkel,1,24,24,4,6.0,2012
548347,2,Chennai Super Kings,Ravindra Jadeja,0,13,12,2,6.5,2012
548347,2,Chennai Super Kings,Suresh Raina,0,22,18,3,7.33,2012
548347,2,Chennai Super Kings,Shadab Jakati,0,17,12,2,8.5,2012
548347,2,Chennai Super Kings,Yo Mahesh,0,11,6,1,11.0,2012
548348,1,Pune Warriors India,Bhuvneshwar Kumar,1,22,24,4,5.5,2012
548348,1,Pune Warriors India,Wayne Parnell,1,25,24,4,6.25,2012
548348,1,Pune Warriors India,Ashish Nehra,1,41,24,4,10.25,2012
548348,1,Pune Warriors India,Marlon Samuels,1,33,18,3,11.0,2012
548348,1,Pune Warriors India,Murali Kartik,0,16,12,2,8.0,2012
548348,1,Pune Warriors India,Sourav Ganguly,0,39,18,3,13.0,2012
548348,2,Deccan Chargers,Ankit Sharma,1,9,12,2,4.5,2012
548348,2,Deccan Chargers,Veer Pratap Singh,1,31,24,4,7.75,2012
548348,2,Deccan Chargers,Shikhar Dhawan,1,9,6,1,9.0,2012
548348,2,Deccan Chargers,Ashish Reddy,1,32,18,3,10.67,2012
548348,2,Deccan Chargers,Amit Mishra,0,20,18,3,6.67,2012
548348,2,Deccan Chargers,JP Duminy,0,25,18,3,8.33,2012
548348,2,Deccan Chargers,Dale Steyn,0,46,24,4,11.5,2012
548349,1,Delhi Capitals,Pawan Negi,4,18,24,4,4.5,2012
548349,1,Delhi Capitals,Morne Morkel,1,23,24,4,5.75,2012
548349,1,Delhi Capitals,Umesh Yadav,1,28,24,4,7.0,2012
548349,1,Delhi Capitals,Virender Sehwag,0,15,12,2,7.5,2012
548349,1,Delhi Capitals,Shahbaz Nadeem,0,33,24,4,8.25,2012
548349,1,Delhi Capitals,Irfan Pathan,0,22,12,2,11.0,2012
548349,2,Rajasthan Royals,Brad Hogg,2,32,24,4,8.0,2012
548349,2,Rajasthan Royals,Ankeet Chavan,1,29,24,4,7.25,2012
548349,2,Rajasthan Royals,Shane Watson,1,29,24,4,7.25,2012
548349,2,Rajasthan Royals,Pankaj Singh,0,24,12,2,12.0,2012
548349,2,Rajasthan Royals,Anureet Singh,0,12,6,1,12.0,2012
548349,2,Rajasthan Royals,Ashok Menaria,0,10,2,0.2,50.0,2012
548350,1,Punjab Kings,Azhar Mahmood,3,20,24,4,5.0,2012
548350,1,Punjab Kings,Ryan Harris,1,21,12,2,10.5,2012
548350,1,Punjab Kings,Piyush Chawla,1,35,18,3,11.67,2012
548350,1,Punjab Kings,Praveen Kumar,0,8,24,4,2.0,2012
548350,1,Punjab Kings,David Hussey,0,9,12,2,4.5,2012
548350,1,Punjab Kings,Parvinder Awana,0,48,24,4,12.0,2012
548350,1,Punjab Kings,Abhishek Nayar,0,16,6,1,16.0,2012
548350,2,Royal Challengers Bangalore,Andrew McDonald,2,25,24,4,6.25,2012
548350,2,Royal Challengers Bangalore,K P Appanna,1,30,18,3,10.0,2012
548350,2,Royal Challengers Bangalore,Daniel Vettori,0,29,24,4,7.25,2012
548350,2,Royal Challengers Bangalore,Zaheer Khan,0,31,24,4,7.75,2012
548350,2,Royal Challengers Bangalore,Vinay Kumar,0,32,23,3.5,9.14,2012
548350,2,Royal Challengers Bangalore,Asad Pathan,0,14,6,1,14.0,2012
548351,1,Pune Warriors India,Bhuvneshwar Kumar,2,9,18,3,3.0,2012
548351,1,Pune Warriors India,Ashish Nehra,2,19,24,4,4.75,2012
548351,1,Pune Warriors India,Ashoke Dinda,1,34,24,4,8.5,2012
548351,1,Pune Warriors India,Wayne Parnell,0,18,24,4,4.5,2012
548351,1,Pune Warriors India,Michael Clarke,0,9,12,2,4.5,2012
548351,1,Pune Warriors India,Murali Kartik,0,27,18,3,9.0,2012
548351,2,Mumbai Indians,Harbhajan Singh,2,18,24,4,4.5,2012
548351,2,Mumbai Indians,Lasith Malinga,2,25,24,4,6.25,2012
548351,2,Mumbai Indians,Munaf Patel,1,24,24,4,6.0,2012
548351,2,Mumbai Indians,Pragyan Ojha,1,24,24,4,6.0,2012
548351,2,Mumbai Indians,James Franklin,0,20,18,3,6.67,2012
548351,2,Mumbai Indians,Thisara Perera,0,8,6,1,8.0,2012
548352,1,Deccan Chargers,Veer Pratap Singh,2,35,18,3,11.67,2012
548352,1,Deccan Chargers,Abhishek Jhunjhunwala,1,13,18,3,4.33,2012
548352,1,Deccan Chargers,Ashish Reddy,1,16,12,2,8.0,2012
548352,1,Deccan Chargers,Daniel Christian,1,35,24,4,8.75,2012
548352,1,Deccan Chargers,Amit Mishra,1,18,12,2,9.0,2012
548352,1,Deccan Chargers,Dale Steyn,0,25,24,4,6.25,2012
548352,1,Deccan Chargers,Ankit Sharma,0,13,12,2,6.5,2012
548352,2,Chennai Super Kings,Suresh Raina,1,5,6,1,5.0,2012
548352,2,Chennai Super Kings,Albie Morkel,1,16,18,3,5.33,2012
548352,2,Chennai Super Kings,Benjamin Hilfenhaus,1,31,24,4,7.75,2012
548352,2,Chennai Super Kings,Ravichandran Ashwin,0,19,18,3,6.33,2012
548352,2,Chennai Super Kings,Ravindra Jadeja,0,25,18,3,8.33,2012
548352,2,Chennai Super Kings,Shadab Jakati,0,17,12,2,8.5,2012
548352,2,Chennai Super Kings,Dwayne Bravo,0,35,24,4,8.75,2012
548353,1,Pune Warriors India,Angelo Mathews,2,17,24,4,4.25,2012
548353,1,Pune Warriors India,Bhuvneshwar Kumar,2,26,24,4,6.5,2012
548353,1,Pune Warriors India,Murali Kartik,1,22,24,4,5.5,2012
548353,1,Pune Warriors India,Michael Clarke,0,14,12,2,7.0,2012
548353,1,Pune Warriors India,Wayne Parnell,0,37,24,4,9.25,2012
548353,1,Pune Warriors India,Ashoke Dinda,0,28,12,2,14.0,2012
548353,2,Kolkata Knight Riders,Marchant de Lange,3,34,24,4,8.5,2012
548353,2,Kolkata Knight Riders,Sunil Narine,1,13,24,4,3.25,2012
548353,2,Kolkata Knight Riders,Iqbal Abdulla,1,26,24,4,6.5,2012
548353,2,Kolkata Knight Riders,Rajat Bhatia,1,27,24,4,6.75,2012
548353,2,Kolkata Knight Riders,Jacques Kallis,1,16,12,2,8.0,2012
548353,2,Kolkata Knight Riders,Yusuf Pathan,0,23,12,2,11.5,2012
548354,1,Punjab Kings,Ryan Harris,4,34,24,4,8.5,2012
548354,1,Punjab Kings,Piyush Chawla,2,38,24,4,9.5,2012
548354,1,Punjab Kings,Praveen Kumar,0,32,24,4,8.0,2012
548354,1,Punjab Kings,Parvinder Awana,0,34,24,4,8.5,2012
548354,1,Punjab Kings,Azhar Mahmood,0,37,24,4,9.25,2012
548354,2,Rajasthan Royals,Shaun Tait,2,18,24,4,4.5,2012
548354,2,Rajasthan Royals,Johan Botha,2,21,24,4,5.25,2012
548354,2,Rajasthan Royals,Shane Watson,2,22,24,4,5.5,2012
548354,2,Rajasthan Royals,Siddharth Trivedi,1,28,24,4,7.0,2012
548354,2,Rajasthan Royals,Stuart Binny,1,8,6,1,8.0,2012
548354,2,Rajasthan Royals,Ankeet Chavan,0,32,18,3,10.67,2012
548355,1,Mumbai Indians,Lasith Malinga,3,25,24,4,6.25,2012
548355,1,Mumbai Indians,RP Singh,3,28,24,4,7.0,2012
548355,1,Mumbai Indians,James Franklin,1,8,6,1,8.0,2012
548355,1,Mumbai Indians,Harbhajan Singh,0,14,18,3,4.67,2012
548355,1,Mumbai Indians,Robin Peterson,0,22,12,2,11.0,2012
548355,1,Mumbai Indians,Munaf Patel,0,46,24,4,11.5,2012
548355,1,Mumbai Indians,Dwayne Smith,0,26,12,2,13.0,2012
548355,2,Chennai Super Kings,Ravindra Jadeja,2,12,12,2,6.0,2012
548355,2,Chennai Super Kings,Benjamin Hilfenhaus,2,34,24,4,8.5,2012
548355,2,Chennai Super Kings,Dwayne Bravo,2,39,24,4,9.75,2012
548355,2,Chennai Super Kings,Ravichandran Ashwin,1,28,24,4,7.0,2012
548355,2,Chennai Super Kings,Shadab Jakati,0,27,18,3,9.0,2012
548355,2,Chennai Super Kings,Albie Morkel,0,34,18,3,11.33,2012
548356,1,Royal Challengers Bangalore,Prashanth Parameswaran,1,45,24,4,11.25,2012
548356,1,Royal Challengers Bangalore,Muttiah Muralitharan,0,18,24,4,4.5,2012
548356,1,Royal Challengers Bangalore,Chris Gayle,0,6,6,1,6.0,2012
548356,1,Royal Challengers Bangalore,Zaheer Khan,0,32,24,4,8.0,2012
548356,1,Royal Challengers Bangalore,Syed Mohammad,0,27,18,3,9.0,2012
548356,1,Royal Challengers Bangalore,Abhimanyu Mithun,0,33,18,3,11.0,2012
548356,1,Royal Challengers Bangalore,Tillakaratne Dilshan,0,17,6,1,17.0,2012
548356,2,Deccan Chargers,Amit Mishra,2,28,24,4,7.0,2012
548356,2,Deccan Chargers,Ashish Reddy,1,36,24,4,9.0,2012
548356,2,Deccan Chargers,Veer Pratap Singh,1,34,18,3,11.33,2012
548356,2,Deccan Chargers,Anand Rajan,1,44,23,3.5,12.57,2012
548356,2,Deccan Chargers,Dale Steyn,0,30,18,3,10.0,2012
548356,2,Deccan Chargers,Shikhar Dhawan,0,11,6,1,11.0,2012
548357,1,Kolkata Knight Riders,Jacques Kallis,2,20,24,4,5.0,2012
548357,1,Kolkata Knight Riders,Sunil Narine,2,23,24,4,5.75,2012
548357,1,Kolkata Knight Riders,Brett Lee,1,39,24,4,9.75,2012
548357,1,Kolkata Knight Riders,Pradeep Sangwan,1,42,24,4,10.5,2012
548357,1,Kolkata Knight Riders,Rajat Bhatia,0,26,24,4,6.5,2012
548357,2,Delhi Capitals,Umesh Yadav,2,30,24,4,7.5,2012
548357,2,Delhi Capitals,Varun Aaron,1,20,22,3.4,5.88,2012
548357,2,Delhi Capitals,Morne Morkel,1,35,24,4,8.75,2012
548357,2,Delhi Capitals,Shahbaz Nadeem,0,32,24,4,8.0,2012
548357,2,Delhi Capitals,Irfan Pathan,0,28,18,3,9.33,2012
548358,1,Rajasthan Royals,Shaun Tait,3,13,24,4,3.25,2012
548358,1,Rajasthan Royals,Stuart Binny,1,12,18,3,4.0,2012
548358,1,Rajasthan Royals,Johan Botha,1,25,24,4,6.25,2012
548358,1,Rajasthan Royals,Siddharth Trivedi,0,20,18,3,6.67,2012
548358,1,Rajasthan Royals,Shane Watson,0,28,24,4,7.0,2012
548358,1,Rajasthan Royals,Ankeet Chavan,0,20,12,2,10.0,2012
548358,2,Pune Warriors India,Bhuvneshwar Kumar,1,17,18,3,5.67,2012
548358,2,Pune Warriors India,Michael Clarke,1,12,12,2,6.0,2012
548358,2,Pune Warriors India,Wayne Parnell,1,12,12,2,6.0,2012
548358,2,Pune Warriors India,Angelo Mathews,0,15,18,3,5.0,2012
548358,2,Pune Warriors India,Murali Kartik,0,32,18,3,10.67,2012
548358,2,Pune Warriors India,Ashish Nehra,0,33,18,3,11.0,2012
548358,2,Pune Warriors India,Steve Smith,0,5,2,0.2,25.0,2012
548359,1,Deccan Chargers,Ashish Reddy,2,39,24,4,9.75,2012
548359,1,Deccan Chargers,Shikhar Dhawan,1,8,12,2,4.0,2012
548359,1,Deccan Chargers,Veer Pratap Singh,1,45,24,4,11.25,2012
548359,1,Deccan Chargers,Abhishek Jhunjhunwala,0,12,12,2,6.0,2012
548359,1,Deccan Chargers,Juan Theron,0,29,24,4,7.25,2012
548359,1,Deccan Chargers,Daniel Harris,0,15,12,2,7.5,2012
548359,1,Deccan Chargers,Amit Mishra,0,20,12,2,10.0,2012
548359,2,Punjab Kings,David Hussey,2,2,6,1,2.0,2012
548359,2,Punjab Kings,Praveen Kumar,2,15,24,4,3.75,2012
548359,2,Punjab Kings,Parvinder Awana,2,27,24,4,6.75,2012
548359,2,Punjab Kings,Piyush Chawla,1,33,24,4,8.25,2012
548359,2,Punjab Kings,Azhar Mahmood,0,31,24,4,7.75,2012
548359,2,Punjab Kings,Ramesh Powar,0,32,18,3,10.67,2012
548360,1,Royal Challengers Bangalore,Harshal Patel,2,24,24,4,6.0,2012
548360,1,Royal Challengers Bangalore,Muttiah Muralitharan,2,24,24,4,6.0,2012
548360,1,Royal Challengers Bangalore,Vinay Kumar,2,34,24,4,8.5,2012
548360,1,Royal Challengers Bangalore,Zaheer Khan,0,16,24,4,4.0,2012
548360,1,Royal Challengers Bangalore,Syed Mohammad,0,38,24,4,9.5,2012
548360,2,Mumbai Indians,Pragyan Ojha,1,25,12,2,12.5,2012
548360,2,Mumbai Indians,Harbhajan Singh,0,18,24,4,4.5,2012
548360,2,Mumbai Indians,Lasith Malinga,0,20,24,4,5.0,2012
548360,2,Mumbai Indians,RP Singh,0,28,24,4,7.0,2012
548360,2,Mumbai Indians,Kieron Pollard,0,33,18,3,11.0,2012
548360,2,Mumbai Indians,Rohit Sharma,0,16,6,1,16.0,2012
548361,1,Chennai Super Kings,Benjamin Hilfenhaus,2,8,24,4,2.0,2012
548361,1,Chennai Super Kings,Yo Mahesh,2,21,24,4,5.25,2012
548361,1,Chennai Super Kings,Ravindra Jadeja,1,21,24,4,5.25,2012
548361,1,Chennai Super Kings,Ravichandran Ashwin,1,13,12,2,6.5,2012
548361,1,Chennai Super Kings,Albie Morkel,0,19,18,3,6.33,2012
548361,1,Chennai Super Kings,Dwayne Bravo,0,38,18,3,12.67,2012
548361,2,Rajasthan Royals,Siddharth Trivedi,2,18,24,4,4.5,2012
548361,2,Rajasthan Royals,Pankaj Singh,2,34,24,4,8.5,2012
548361,2,Rajasthan Royals,Shane Watson,1,32,18,3,10.67,2012
548361,2,Rajasthan Royals,Johan Botha,0,23,24,4,5.75,2012
